Symbol,Company,Sector,Industry,Current_Price,ATH_Price_Flag,TTM_Net_Profit,ATH_Profit_Flag,Above_MA212_Flag,RS_vs_Sector,RS_vs_Benchmark,Outperformance_Flag,TTM_Net_Sales,ATH_Sales,ATH_Sales_Flag,Signal
BERGEPAINT,Berger Paints India Limited,Basic Materials,Specialty Chemicals,545.0999755859375,False,1171.0,True,True,-2.93,-2.1,False,10784.0,10420.0,True,HOLD
COROMANDEL,Coromandel International Limited,Basic Materials,Agricultural Inputs,2095.300048828125,False,1877.0,False,False,-19.54,-18.66,False,31273.0,30531.0,True,EXIT
LINDEINDIA,Linde India Limited,Basic Materials,Specialty Chemicals,6696.0,False,549.0,False,True,7.8,8.6,True,2654.0,3136.0,False,HOLD
JSL,Jindal Stainless Limited,Basic Materials,Steel,737.8499755859375,False,2807.0,False,False,-4.34,-3.51,False,43016.0,42680.0,True,EXIT
RBLBANK,RBL Bank Limited,Financial Services,Banks - Regional,385.0,False,876.0,False,True,46.06,46.65,True,14735.0,14336.0,True,HOLD
RADICO,Radico Khaitan Limited,Consumer Defensive,Beverages - Wineries & Distilleries,4650.0,True,695.0,True,True,60.96,56.86,True,6228.0,6037.0,True,ADD
MAHABANK,Bank of Maharashtra,Financial Services,Banks - Regional,80.12000274658203,False,7447.0,True,True,41.82,42.43,True,30262.0,29282.0,True,HOLD
ABBOTINDIA,Abbott India Limited,Healthcare,Drug Manufacturers - Specialty & Generic,27060.0,False,1615.0,True,False,-31.98,-20.01,False,7004.0,6929.0,True,EXIT
ATHERENERG,Ather Energy Limited,Consumer Cyclical,Auto Manufacturers,1511.5,True,-390.0,False,True,260.76,267.73,True,4244.0,3672.0,True,HOLD
MRF,MRF Limited,Consumer Cyclical,Auto Parts,133490.0,False,2346.0,False,False,-18.1,-10.46,False,31383.0,30652.0,True,EXIT
M&MFIN,Mahindra & Mahindra Financial Services Limited,Financial Services,Credit Services,390.1000061035156,False,3151.0,True,True,54.12,54.68,True,18998.0,18458.0,True,HOLD
COLPAL,Colgate-Palmolive (India) Limited,Consumer Defensive,Household & Personal Products,1981.0,False,1348.0,False,False,-9.69,-13.32,False,6204.0,6040.0,True,EXIT
HDBFS,HDBFS,Financial Services,Credit Services,686.9500122070312,False,2761.0,True,False,-14.28,-13.42,False,18902.0,18431.0,True,EXIT
APLAPOLLO,APL Apollo Tubes Limited,Basic Materials,Steel,2083.300048828125,False,578.0,True,True,24.16,24.91,True,15214.0,15110.0,True,HOLD
FACT,The Fertilisers and Chemicals Travancore Limited,Basic Materials,Agricultural Inputs,807.7000122070312,False,-106.0,False,False,-20.96,-20.08,False,5934.0,6198.0,False,EXIT
TIINDIA,Tube Investments of India Limited,Industrials,Conglomerates,2733.5,False,818.0,False,False,-13.71,-11.94,False,8916.0,8556.0,True,EXIT
KEI,KEI Industries Limited,Industrials,Electrical Equipment & Parts,5700.0,True,997.0,True,True,45.54,47.17,True,12343.0,11748.0,True,ADD
MOTILALOFS,Motilal Oswal Financial Services Limited,Financial Services,Capital Markets,903.7000122070312,False,1055.0,False,True,-8.18,-7.35,False,5030.0,5359.0,False,EXIT
HINDCOPPER,Hindustan Copper Limited,Basic Materials,Copper,529.0499877929688,False,1139.0,True,True,121.05,121.53,True,3498.0,3078.0,True,HOLD
MFSL,Max Financial Services Limited,Financial Services,Insurance - Life,1538.0999755859375,False,9.15,False,False,-9.21,-8.37,False,25.85,581.83,False,EXIT
SONACOMS,Sona BLW Precision Forgings Limited,Consumer Cyclical,Auto Parts,792.0,True,746.0,True,True,67.78,75.21,True,4514.0,4124.0,True,ADD
VMM,VMM,Consumer Cyclical,Department Stores,105.19999694824219,False,653.0,False,False,-37.07,-29.38,False,6849.0,6631.0,True,EXIT
SUNDARMFIN,Sundaram Finance Limited,Financial Services,Credit Services,4470.5,False,1927.0,True,False,-4.67,-3.86,False,7876.0,7722.0,True,EXIT
AIIL,Authum Investment & Infrastructure Limited,Financial Services,Capital Markets,564.9000244140625,False,2093.0,False,True,-7.33,-6.5,False,2758.0,4568.0,False,EXIT
TATACOMM,Tata Communications Limited,Communication Services,Telecom Services,1718.0999755859375,False,762.0,False,False,18.19,-0.87,False,7391.0,7992.0,False,EXIT
FLUOROCHEM,Gujarat Fluorochemicals Limited,Basic Materials,Specialty Chemicals,4737.7998046875,True,694.0,False,True,32.54,33.27,True,4670.0,5622.0,False,HOLD
RVNL,Rail Vikas Nigam Limited,Industrials,Engineering & Construction,227.35000610351562,False,828.0,False,False,-39.08,-37.25,False,20390.0,21733.0,False,EXIT
WELCORP,Welspun Corp Limited,Basic Materials,Steel,1873.300048828125,True,875.0,False,True,107.42,107.94,True,8038.0,9082.0,False,HOLD
UPL,UPL Limited,Basic Materials,Agricultural Inputs,563.0,False,752.0,False,False,-23.25,-22.36,False,5485.0,16449.0,False,EXIT
AEGISLOG,AEGISLOG,Energy,Oil & Gas Refining & Marketing,1265.4000244140625,False,1269.0,True,True,70.9,79.33,True,4724.0,4492.0,True,HOLD
PIRAMALFIN,PIRAMALFIN,Financial Services,Credit Services,2057.699951171875,False,1717.0,False,False,,,False,13909.0,13207.0,True,EXIT
BALKRISIND,Balkrishna Industries Limited,Consumer Cyclical,Auto Parts,2363.60009765625,False,1367.0,False,True,-7.73,-0.12,False,11504.0,10820.0,True,EXIT
360ONE,360 One Wam Limited,Financial Services,Asset Management,1180.0,False,367.0,False,True,8.08,8.84,True,256.0,934.0,False,HOLD
BDL,Bharat Dynamics Limited,Industrials,Aerospace & Defense,1398.0,False,521.0,False,True,-18.52,-16.74,False,2766.0,4887.0,False,EXIT
PREMIERENE,PREMIERENE,Technology,Solar,1017.2999877929688,False,148.0,True,True,-1.34,-1.37,False,783.0,1050.0,False,HOLD
ANTHEM,ANTHEM,Healthcare,Biotechnology,890.0999755859375,True,624.0,False,True,-8.33,3.48,False,1935.0,2089.0,False,EXIT
MPHASIS,Mphasis Limited,Technology,Information Technology Services,2545.0,False,1563.0,True,True,-11.08,-11.05,False,9931.0,9467.0,True,HOLD
THERMAX,Thermax Limited,Industrials,Conglomerates,4044.89990234375,False,584.0,False,True,17.4,19.1,True,6639.0,6518.0,True,HOLD
PAGEIND,Page Industries Limited,Consumer Cyclical,Apparel Manufacturing,36750.0,False,756.0,False,False,-26.4,-18.74,False,5351.0,5247.0,True,EXIT
GODREJIND,Godrej Industries Limited,Industrials,Conglomerates,1252.5,False,86.0,False,True,3.04,4.77,True,5080.0,4809.0,True,HOLD
GLAXO,GlaxoSmithKline Pharmaceuticals Limited,Healthcare,Drug Manufacturers - General,2688.800048828125,False,1060.0,False,True,-19.52,-7.63,False,3910.0,3790.0,True,EXIT
IPCALAB,Ipca Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1734.199951171875,False,1244.0,True,True,14.21,25.87,True,7709.0,7289.0,True,HOLD
SUPREMEIND,The Supreme Industries Limited,Industrials,Building Products & Equipment,3558.89990234375,False,942.0,False,False,-24.67,-22.88,False,11326.0,11218.0,True,EXIT
CPPLUS,CPPLUS,Industrials,Building Products & Equipment,3519.0,False,450.0,True,True,259.81,260.96,True,4847.0,4179.0,True,HOLD
AJANTPHARM,Ajanta Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,3672.800048828125,True,1007.0,True,True,19.93,31.56,True,5126.0,4846.0,True,ADD
GLAND,Gland Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2970.199951171875,False,1395.0,True,True,34.19,45.72,True,4800.0,4552.0,True,HOLD
INDOMIM,INDOMIM,Industrials,Metal Fabrication,849.3499755859375,True,,False,False,,,False,,2795.0,False,EXIT
VOLTAS,Voltas Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",1320.5,False,418.0,False,False,-8.74,-1.12,False,11457.0,11296.0,True,EXIT
NAVINFLUOR,Navin Fluorine International Limited,Basic Materials,Chemicals,8235.0,True,566.0,True,True,61.94,62.59,True,2454.0,2302.0,True,ADD
NLCINDIA,NLC India Limited,Utilities,Utilities - Regulated Electric,275.3999938964844,False,2531.0,True,False,25.52,13.52,True,11240.0,12955.0,False,HOLD
PIIND,PI Industries Limited,Basic Materials,Agricultural Inputs,2490.10009765625,False,1312.0,False,False,-34.12,-33.2,False,6012.0,7571.0,False,EXIT
PETRONET,Petronet LNG Limited,Energy,Oil & Gas Refining & Marketing,282.6000061035156,False,4125.0,True,True,-14.31,-3.51,False,37169.0,59899.0,False,HOLD
POONAWALLA,Poonawalla Fincorp Limited,Financial Services,Credit Services,497.8999938964844,False,787.0,False,True,4.93,5.7,True,7806.0,6790.0,True,HOLD
EXIDEIND,Exide Industries Limited,Consumer Cyclical,Auto Parts,476.1000061035156,False,1198.0,False,True,17.76,25.32,True,18064.0,17269.0,True,HOLD
IRCTC,Indian Railway Catering & Tourism Corporation Limited,Consumer Cyclical,Travel Services,497.5,False,1393.0,True,False,-40.5,-32.8,False,5425.0,5215.0,True,EXIT
JKCEMENT,J.K. Cement Limited,Basic Materials,Building Materials,5306.5,False,992.0,False,False,-28.73,-27.83,False,13621.0,12945.0,True,EXIT
ENDURANCE,Endurance Technologies Limited,Consumer Cyclical,Auto Parts,2899.0,True,763.0,True,True,3.85,11.44,True,11488.0,10640.0,True,ADD
3MINDIA,3M India Limited,Industrials,Conglomerates,35340.0,False,578.0,False,True,9.2,10.92,True,5317.0,5090.0,True,HOLD
HUDCO,Housing and Urban Development Corporation Limited,Financial Services,Credit Services,189.99000549316406,False,4255.0,True,False,-10.7,-9.85,False,13930.0,13294.0,True,EXIT
COCHINSHIP,Cochin Shipyard Limited,Industrials,Aerospace & Defense,1496.5,False,591.0,False,False,-17.26,-15.49,False,4240.0,4528.0,False,EXIT
MEDANTA,Global Health Limited,Healthcare,Medical Care Facilities,1422.5999755859375,True,482.0,False,True,-10.03,1.8,False,3906.0,3709.0,True,EXIT
PATANJALI,Patanjali Foods Limited,Consumer Defensive,Packaged Foods,352.0,False,1970.0,False,False,-42.65,-46.07,False,42754.0,40170.0,True,EXIT
ASTRAL,Astral Limited,Industrials,Building Products & Equipment,1556.300048828125,False,650.0,True,True,8.91,10.62,True,6068.0,5908.0,True,HOLD
CONCOR,Container Corporation of India Limited,Industrials,Railroads,527.0,False,1242.0,False,True,-8.5,-6.74,False,9064.0,9059.0,True,EXIT
NH,Narayana Hrudayalaya Limited,Healthcare,Medical Care Facilities,1832.5999755859375,False,554.0,True,False,-15.49,-3.63,False,4129.0,3975.0,True,EXIT
LTTS,L&T Technology Services Limited,Technology,Information Technology Services,3476.800048828125,False,1231.0,False,False,-17.48,-17.4,False,9747.0,9207.0,True,EXIT
HSCL,Himadri Speciality Chemical Limited,Basic Materials,Specialty Chemicals,781.0499877929688,True,791.0,True,True,59.62,60.28,True,4579.0,4596.0,False,ADD
PWL,Physicswallah Limited,Consumer Defensive,Education & Training Services,117.12000274658203,False,31.0,False,False,,,False,3478.0,3245.0,True,EXIT
EMCURE,EMCURE,Healthcare,Drug Manufacturers - Specialty & Generic,1932.300048828125,True,810.0,True,True,21.92,33.53,True,5598.0,5243.0,True,ADD
UBL,United Breweries Limited,Consumer Defensive,Beverages - Brewers,1376.5999755859375,False,396.0,False,False,-28.37,-31.88,False,9435.0,9233.0,True,EXIT
KPRMILL,K.P.R. Mill Limited,Consumer Cyclical,Textile Manufacturing,1110.0,False,650.0,False,True,-0.42,7.18,False,4411.0,4740.0,False,EXIT
GODFRYPHLP,Godfrey Phillips India Limited,Consumer Defensive,Tobacco,2149.0,False,1320.0,False,False,-33.69,-37.17,False,6110.0,6389.0,False,EXIT
ITCHOTELS,ITCHOTELS,Consumer Cyclical,Resorts & Casinos,164.92999267578125,False,857.0,True,False,-38.51,-30.82,False,3648.0,3583.0,True,EXIT
DELHIVERY,Delhivery Limited,Industrials,Integrated Freight & Logistics,459.70001220703125,False,293.0,False,True,-4.13,-2.38,False,10416.0,9847.0,True,EXIT
TATATECH,Tata Technologies Limited,Technology,Information Technology Services,867.9000244140625,False,540.0,False,True,27.45,27.25,True,3267.0,3126.0,True,HOLD
CUPID,Cupid Limited,Consumer Defensive,Household & Personal Products,293.8800048828125,True,137.0,True,True,782.25,773.37,True,484.0,391.0,True,ADD
TATAINVEST,Tata Investment Corporation Limited,Financial Services,Asset Management,667.2999877929688,False,375.0,True,False,-5.58,-4.76,False,459.0,426.0,True,EXIT
ANANDRATHI,Anand Rathi Wealth Limited,Financial Services,Asset Management,2174.699951171875,True,462.0,True,True,53.72,54.27,True,1156.0,1208.0,False,ADD
MANAPPURAM,Manappuram Finance Limited,Financial Services,Credit Services,349.0,False,1684.0,False,True,33.59,34.23,True,8439.0,7643.0,True,HOLD
HEXT,Hexaware Technologies Limited,Technology,Information Technology Services,569.8499755859375,False,785.0,True,False,-25.38,-25.26,False,7870.0,7389.0,True,EXIT
DALBHARAT,Dalmia Bharat Limited,Basic Materials,Building Materials,1842.0,False,130.0,False,False,-24.25,-23.36,False,394.0,361.0,True,EXIT
ESCORTS,Escorts Kubota Limited,Industrials,Farm & Heavy Construction Machinery,3113.699951171875,False,1396.0,False,False,-14.45,-12.68,False,12168.0,11473.0,True,EXIT
CRISIL,CRISIL Limited,Financial Services,Financial Data & Stock Exchanges,4475.89990234375,False,571.0,False,True,-18.67,-17.79,False,1959.0,1796.0,True,EXIT
IREDA,Indian Renewable Energy Development Agency Limited,Financial Services,Credit Services,116.25,False,1964.0,True,False,-22.66,-21.77,False,8610.0,8309.0,True,EXIT
HONAUT,Honeywell Automation India Limited,Industrials,Electrical Equipment & Parts,37205.0,False,551.0,True,True,-3.72,-1.97,False,4703.0,4682.0,True,HOLD
STARHEALTH,Star Health and Allied Insurance Company Limited,Financial Services,Insurance - Life,585.1500244140625,False,844.0,False,True,26.26,26.93,True,19114.0,17825.0,True,HOLD
UCOBANK,UCO Bank,Financial Services,Banks - Regional,26.0,False,2817.0,True,False,-13.08,-12.23,False,26841.0,26281.0,True,EXIT
WOCKPHARMA,Wockhardt Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1932.699951171875,False,356.0,False,True,10.44,22.13,True,1887.0,2477.0,False,HOLD
STLTECH,Sterlite Technologies Limited,Technology,Communication Equipment,647.75,True,125.0,False,True,388.04,385.64,True,2832.0,5356.0,False,HOLD
KIMS,Krishna Institute of Medical Sciences Limited,Healthcare,Medical Care Facilities,809.0999755859375,True,268.0,False,True,-6.41,5.39,False,1812.0,1702.0,True,EXIT
KARURVYSYA,The Karur Vysya Bank Limited,Financial Services,Banks - Regional,331.75,True,2745.0,True,True,50.15,50.72,True,11555.0,11074.0,True,ADD
SCHNEIDER,Schneider Electric Infrastructure Limited,Industrials,Electrical Equipment & Parts,1369.199951171875,False,184.0,False,True,55.03,56.65,True,2920.0,2891.0,True,HOLD
LALPATHLAB,Dr. Lal PathLabs Limited,Healthcare,Diagnostics & Research,1916.300048828125,False,545.0,True,True,1.24,12.99,True,2771.0,2648.0,True,HOLD
HFCL,HFCL Limited,Technology,Communication Equipment,223.11000061035156,True,474.0,True,True,207.34,206.04,True,5346.0,4528.0,True,ADD
AEGISVOPAK,AEGISVOPAK,Energy,Oil & Gas Equipment & Services,269.1000061035156,False,281.0,True,True,-1.39,9.05,False,682.0,642.0,True,HOLD
KIRLOSENG,Kirloskar Oil Engines Limited,Industrials,Specialty Industrial Machinery,2100.10009765625,False,437.0,False,True,127.57,129.02,True,5991.0,5647.0,True,HOLD
RRKABEL,R R Kabel Limited,Industrials,Electrical Equipment & Parts,2785.60009765625,True,601.0,True,True,124.77,126.23,True,10832.0,9722.0,True,ADD
BLUESTARCO,Blue Star Limited,Industrials,Building Products & Equipment,1508.0,False,346.0,False,False,-21.58,-19.8,False,12131.0,11779.0,True,EXIT
CHOLAHLDNG,Cholamandalam Financial Holdings Limited,Financial Services,Credit Services,1597.199951171875,False,73.0,False,False,-19.37,-18.49,False,90.0,4769.0,False,EXIT
TVSHLTD,TVS Holdings Limited,Consumer Cyclical,Auto Parts,13994.0,False,319.0,False,False,12.81,20.37,True,554.0,2198.0,False,EXIT
ZFCVINDIA,ZF Commercial Vehicle Control Systems India Limited,Consumer Cyclical,Auto Parts,2636.699951171875,False,486.0,False,True,2.4,9.99,True,4134.0,4055.0,True,HOLD
NUVAMA,Nuvama Wealth Management Limited,Financial Services,Asset Management,1670.0999755859375,False,600.0,True,True,17.3,18.02,True,1188.0,1354.0,False,HOLD
PNBHOUSING,PNB Housing Finance Limited,Financial Services,Mortgage Finance,1150.5,False,2351.0,True,True,45.37,45.96,True,8700.0,8500.0,True,HOLD
GRSE,Garden Reach Shipbuilders & Engineers Limited,Industrials,Aerospace & Defense,2618.60009765625,False,801.0,True,True,-6.62,-4.86,False,7507.0,7002.0,True,HOLD
NEULANDLAB,Neuland Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,23320.0,True,497.0,True,True,59.42,70.79,True,2372.0,2023.0,True,ADD
MRPL,Mangalore Refinery and Petrochemicals Limited,Energy,Oil & Gas Refining & Marketing,170.5399932861328,False,3118.0,False,True,29.24,38.83,True,109564.0,109026.0,True,HOLD
NIACL,The New India Assurance Company Limited,Financial Services,Insurance - Diversified,179.0800018310547,False,736.0,False,True,-9.36,-8.52,False,49759.0,49561.0,True,EXIT
IKS,IKS,Healthcare,Health Information Services,1840.0,False,616.0,True,True,-0.57,11.19,False,1647.0,1491.0,True,HOLD
SAILIFE,SAILIFE,Healthcare,Diagnostics & Research,1449.9000244140625,True,354.0,True,True,46.04,57.5,True,2217.0,2153.0,True,ADD
PTCIL,PTC Industries Limited,Industrials,Metal Fabrication,19050.0,True,30.0,False,True,29.54,31.21,True,352.0,290.0,True,HOLD
CENTRALBK,Central Bank of India,Financial Services,Banks - Regional,31.399999618530273,False,4524.0,True,False,-18.72,-17.84,False,37128.0,36026.0,True,EXIT
BANDHANBNK,Bandhan Bank Limited,Financial Services,Banks - Regional,174.5500030517578,False,1353.0,False,True,0.18,0.97,True,21844.0,21948.0,False,HOLD
APOLLOTYRE,Apollo Tyres Limited,Consumer Cyclical,Auto Parts,444.1000061035156,False,1934.0,True,False,-12.39,-4.76,False,20553.0,19816.0,True,EXIT
NETWEB,Netweb Technologies India Limited,Technology,Computer Hardware,5007.2001953125,True,261.0,True,True,137.47,136.6,True,2702.0,2184.0,True,ADD
SHYAMMETL,Shyam Metalics and Energy Limited,Basic Materials,Steel,999.5999755859375,False,524.0,False,True,-1.39,-0.56,False,6829.0,6993.0,False,EXIT
PPLPHARMA,Piramal Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,206.63999938964844,False,700.0,True,True,-4.91,6.88,False,4937.0,5286.0,False,HOLD
CDSL,Central Depository Services (India) Limited,Financial Services,Capital Markets,1344.4000244140625,False,461.0,False,False,-19.21,-18.33,False,985.0,960.0,True,EXIT
REDINGTON,Redington Limited,Technology,Information Technology Services,334.04998779296875,False,1365.0,False,True,41.77,41.48,True,71797.0,63801.0,True,HOLD
LICHSGFIN,LIC Housing Finance Limited,Financial Services,Mortgage Finance,500.0,False,5724.0,True,False,-17.03,-16.16,False,28486.0,28771.0,False,EXIT
PGHH,Procter & Gamble Hygiene and Health Care Limited,Consumer Defensive,Household & Personal Products,8426.5,False,791.0,False,False,-37.35,-40.8,False,4245.0,4290.0,False,EXIT
SYRMA,Syrma SGS Technology Limited,Technology,Electronic Components,1465.199951171875,True,334.0,True,True,107.3,106.61,True,4902.0,4367.0,True,ADD
CRAFTSMAN,Craftsman Automation Limited,Consumer Cyclical,Auto Parts,10251.0,True,276.0,True,True,36.07,43.58,True,5258.0,4818.0,True,ADD
MSUMI,Motherson Sumi Wiring India Limited,Consumer Cyclical,Auto Parts,40.349998474121094,False,627.0,False,False,-5.0,2.61,False,12391.0,11478.0,True,EXIT
ITI,ITI Limited,Technology,Communication Equipment,276.75,False,324.0,True,False,-10.12,-10.09,False,2111.0,3616.0,False,EXIT
ACUTAAS,Acutaas Chemicals Limited,Basic Materials,Specialty Chemicals,3235.60009765625,False,397.0,True,True,144.22,144.64,True,1440.0,1324.0,True,HOLD
SJVN,SJVN Limited,Utilities,Utilities - Renewable,67.20999908447266,False,996.0,False,False,-24.63,-35.31,False,3481.0,3545.0,False,EXIT
ANGELONE,Angel One Limited,Financial Services,Capital Markets,287.29998779296875,False,1160.0,False,True,6.2,6.97,True,5347.0,5175.0,True,HOLD
SUMICHEM,Sumitomo Chemical India Limited,Basic Materials,Agricultural Inputs,564.9500122070312,False,580.0,True,True,-10.83,-9.98,False,3192.0,3511.0,False,HOLD
